Timestamp,Traded Instrument,Traded Side,Traded Price,Traded Volume
12:25:15,ESX-FUTURE,ASK,3387.75,554
12:25:15,SP-FUTURE,BID,2908.75,688
12:25:16,ESX-FUTURE,BID,3386.5,38
12:25:16,SP-FUTURE,ASK,2909.0,544
12:25:17,SP-FUTURE,ASK,2909.0,136
12:25:17,ESX-FUTURE,BID,3387.0,449
12:25:18,SP-FUTURE,BID,2908.75,22
12:25:19,ESX-FUTURE,ASK,3387.25,62
12:25:19,SP-FUTURE,ASK,2909.0,278
12:25:20,ESX-FUTURE,ASK,3387.5,245
12:25:20,ESX-FUTURE,ASK,3387.5,1012
12:25:21,SP-FUTURE,BID,2909.0,56
12:25:21,ESX-FUTURE,BID,3387.25,589
12:25:21,ESX-FUTURE,ASK,3387.5,688
12:25:22,SP-FUTURE,ASK,2909.0,85
12:25:23,ESX-FUTURE,BID,3387.25,490
12:25:23,SP-FUTURE,ASK,2909.0,290
12:25:24,ESX-FUTURE,BID,3387.25,461
12:25:24,SP-FUTURE,ASK,2908.75,6
12:25:25,ESX-FUTURE,ASK,3387.5,121
12:25:26,SP-FUTURE,ASK,2909.0,1094
12:25:26,ESX-FUTURE,ASK,3388.0,1436
12:25:26,ESX-FUTURE,BID,3387.75,160
12:25:27,SP-FUTURE,ASK,2909.0,34
12:25:27,SP-FUTURE,BID,2908.75,135
12:25:28,ESX-FUTURE,ASK,3388.0,80
12:25:28,SP-FUTURE,BID,2908.75,1262
12:25:28,SP-FUTURE,BID,2908.75,248
12:25:29,ESX-FUTURE,BID,3386.5,88
12:25:29,SP-FUTURE,BID,2908.75,169
12:25:30,ESX-FUTURE,BID,3386.5,518
12:25:30,SP-FUTURE,BID,2908.75,14
12:25:30,SP-FUTURE,BID,2908.75,10
12:25:31,ESX-FUTURE,BID,3386.5,821
12:25:31,ESX-FUTURE,ASK,3386.75,386
12:25:32,SP-FUTURE,BID,2908.25,67
12:25:32,ESX-FUTURE,ASK,3386.75,381
12:25:32,SP-FUTURE,ASK,2908.5,1
12:25:33,ESX-FUTURE,ASK,3386.75,288
12:25:34,SP-FUTURE,ASK,2908.5,219
12:25:34,ESX-FUTURE,BID,3386.5,741
12:25:35,ESX-FUTURE,BID,3386.5,623
12:25:36,SP-FUTURE,ASK,2908.25,165
12:25:36,ESX-FUTURE,ASK,3386.75,38
12:25:37,SP-FUTURE,ASK,2908.25,44
12:25:37,ESX-FUTURE,ASK,3386.75,6
12:25:37,SP-FUTURE,ASK,2908.25,193
12:25:37,SP-FUTURE,ASK,2908.25,352
12:25:38,SP-FUTURE,BID,2908.0,582
12:25:38,ESX-FUTURE,ASK,3386.75,1512
12:25:38,ESX-FUTURE,BID,3386.5,5
12:25:39,SP-FUTURE,BID,2908.0,31
12:25:39,SP-FUTURE,ASK,2908.25,116
12:25:39,ESX-FUTURE,BID,3386.5,101
12:25:40,SP-FUTURE,BID,2908.0,685
12:25:40,ESX-FUTURE,BID,3386.25,223
12:25:41,SP-FUTURE,ASK,2908.25,383
12:25:42,ESX-FUTURE,ASK,3386.75,329
12:25:42,ESX-FUTURE,ASK,3386.75,2785
12:25:43,SP-FUTURE,ASK,2910.0,9
12:25:44,SP-FUTURE,ASK,2910.0,671
12:25:44,SP-FUTURE,BID,2909.75,47
12:25:44,ESX-FUTURE,ASK,3386.75,639
12:25:45,SP-FUTURE,ASK,2910.0,51
12:25:45,SP-FUTURE,BID,2909.75,252
12:25:45,SP-FUTURE,BID,2909.75,109
12:25:46,SP-FUTURE,BID,2909.75,24
12:25:46,ESX-FUTURE,BID,3386.5,452
12:25:47,ESX-FUTURE,BID,3386.5,278
12:25:47,SP-FUTURE,BID,2909.5,271
12:25:47,ESX-FUTURE,BID,3386.5,188
12:25:49,SP-FUTURE,ASK,2909.75,182
12:25:49,SP-FUTURE,ASK,2909.75,489
12:25:49,ESX-FUTURE,ASK,3387.25,57
12:25:50,SP-FUTURE,BID,2909.5,92
12:25:50,ESX-FUTURE,BID,3387.0,75
12:25:51,SP-FUTURE,BID,2909.5,138
12:25:52,SP-FUTURE,ASK,2909.75,160
12:25:52,ESX-FUTURE,ASK,3387.25,2773
12:25:53,SP-FUTURE,ASK,2913.0,256
12:25:53,ESX-FUTURE,BID,3387.0,1201
12:25:54,SP-FUTURE,BID,2912.75,300
12:25:54,SP-FUTURE,ASK,2913.0,255
12:25:55,SP-FUTURE,BID,2912.75,76
12:25:55,ESX-FUTURE,ASK,3387.5,715
12:25:56,SP-FUTURE,BID,2913.0,716
12:25:56,ESX-FUTURE,BID,3386.25,323
12:25:56,ESX-FUTURE,ASK,3386.5,943
12:25:57,SP-FUTURE,ASK,2913.75,23
12:25:57,SP-FUTURE,ASK,2913.75,98
12:25:58,ESX-FUTURE,ASK,3386.5,386
12:25:58,ESX-FUTURE,BID,3386.25,562
12:25:58,SP-FUTURE,BID,2913.75,42
12:25:59,SP-FUTURE,ASK,2914.0,956
12:25:59,ESX-FUTURE,BID,3386.5,257
12:26:00,SP-FUTURE,ASK,2913.75,163
12:26:00,ESX-FUTURE,ASK,3386.75,1142
12:26:00,SP-FUTURE,BID,2914.25,414
12:26:01,SP-FUTURE,ASK,2914.5,601
12:26:01,ESX-FUTURE,BID,3386.5,320
12:26:01,SP-FUTURE,BID,2914.25,2
12:26:03,ESX-FUTURE,ASK,3386.75,436
12:26:03,ESX-FUTURE,BID,3386.5,1112
12:26:03,SP-FUTURE,ASK,2913.75,6
12:26:04,SP-FUTURE,BID,2913.5,355
12:26:04,ESX-FUTURE,BID,3386.25,1995
12:26:05,SP-FUTURE,ASK,2913.5,667
12:26:06,ESX-FUTURE,BID,3387.0,1063
12:26:06,SP-FUTURE,ASK,2913.0,176
12:26:07,SP-FUTURE,BID,2912.75,198
12:26:07,SP-FUTURE,ASK,2913.0,36
12:26:07,ESX-FUTURE,ASK,3387.25,619
12:26:08,SP-FUTURE,BID,2912.75,155
12:26:09,ESX-FUTURE,ASK,3387.25,149
12:26:09,SP-FUTURE,BID,2912.75,32
12:26:09,ESX-FUTURE,ASK,3387.25,1204
12:26:11,SP-FUTURE,ASK,2913.25,17
12:26:11,ESX-FUTURE,ASK,3387.25,347
12:26:12,SP-FUTURE,ASK,2913.5,883
12:26:13,SP-FUTURE,ASK,2913.5,55
12:26:14,ESX-FUTURE,BID,3387.25,27
12:26:14,SP-FUTURE,BID,2913.25,9
12:26:14,SP-FUTURE,ASK,2913.5,359
12:26:15,ESX-FUTURE,BID,3387.25,175
12:26:15,SP-FUTURE,ASK,2913.25,36
12:26:15,ESX-FUTURE,ASK,3387.5,464
12:26:16,ESX-FUTURE,ASK,3387.5,2561
12:26:16,ESX-FUTURE,ASK,3387.5,604
12:26:16,SP-FUTURE,ASK,2915.5,506
12:26:17,SP-FUTURE,BID,2915.25,418
12:26:18,ESX-FUTURE,BID,3387.5,2397
12:26:18,ESX-FUTURE,ASK,3387.75,195
12:26:19,SP-FUTURE,ASK,2913.25,703
12:26:20,ESX-FUTURE,ASK,3388.0,4
12:26:20,SP-FUTURE,BID,2913.0,265
12:26:21,ESX-FUTURE,ASK,3388.0,732
12:26:21,ESX-FUTURE,ASK,3388.0,2087
12:26:21,ESX-FUTURE,ASK,3388.0,324
12:26:21,ESX-FUTURE,ASK,3388.0,877
12:26:21,ESX-FUTURE,ASK,3388.0,361
12:26:21,SP-FUTURE,BID,2914.0,358
12:26:22,SP-FUTURE,BID,2914.0,198
12:26:23,ESX-FUTURE,ASK,3387.5,308
12:26:23,SP-FUTURE,BID,2914.0,773
12:26:23,ESX-FUTURE,BID,3386.5,176
12:26:23,SP-FUTURE,ASK,2914.25,194
12:26:24,ESX-FUTURE,ASK,3386.75,8
12:26:25,ESX-FUTURE,BID,3386.5,624
12:26:25,ESX-FUTURE,BID,3386.5,165
12:26:26,SP-FUTURE,BID,2913.75,1119
12:26:26,ESX-FUTURE,BID,3384.75,64
12:26:26,SP-FUTURE,BID,2913.75,726
12:26:27,SP-FUTURE,BID,2913.75,119
12:26:27,SP-FUTURE,BID,2913.75,439
12:26:27,ESX-FUTURE,ASK,3384.0,524
12:26:28,SP-FUTURE,BID,2914.0,936
12:26:28,SP-FUTURE,ASK,2914.25,141
12:26:29,ESX-FUTURE,ASK,3382.75,2557
12:26:29,SP-FUTURE,ASK,2916.25,128
12:26:30,SP-FUTURE,BID,2916.0,236
12:26:30,ESX-FUTURE,ASK,3382.75,392
12:26:31,SP-FUTURE,BID,2916.0,355
12:26:31,ESX-FUTURE,ASK,3382.5,283
12:26:31,ESX-FUTURE,BID,3382.25,514
12:26:31,SP-FUTURE,ASK,2916.25,253
12:26:32,ESX-FUTURE,ASK,3382.5,1068
12:26:32,SP-FUTURE,ASK,2917.0,502
12:26:32,ESX-FUTURE,ASK,3382.75,213
12:26:33,SP-FUTURE,BID,2916.75,103
12:26:33,ESX-FUTURE,BID,3382.5,1656
12:26:34,ESX-FUTURE,BID,3382.5,262
12:26:34,SP-FUTURE,ASK,2916.0,235
12:26:34,ESX-FUTURE,BID,3382.75,693
12:26:35,SP-FUTURE,BID,2915.5,159
12:26:36,SP-FUTURE,ASK,2915.75,415
12:26:36,ESX-FUTURE,ASK,3383.0,2885
12:26:38,ESX-FUTURE,ASK,3383.0,897
12:26:38,SP-FUTURE,ASK,2917.25,92
12:26:39,ESX-FUTURE,BID,3382.75,494
12:26:39,ESX-FUTURE,BID,3382.75,205
12:26:39,ESX-FUTURE,ASK,3383.0,417
12:26:39,SP-FUTURE,ASK,2917.25,824
12:26:40,ESX-FUTURE,ASK,3383.0,67
12:26:40,SP-FUTURE,BID,2917.0,32
12:26:40,SP-FUTURE,ASK,2917.25,905
12:26:41,ESX-FUTURE,BID,3383.0,475
12:26:41,ESX-FUTURE,ASK,3383.25,64
12:26:41,SP-FUTURE,BID,2916.75,392
12:26:42,SP-FUTURE,BID,2916.75,1321
12:26:43,ESX-FUTURE,BID,3382.5,53
12:26:43,SP-FUTURE,BID,2916.75,499
12:26:44,ESX-FUTURE,BID,3382.25,231
12:26:45,ESX-FUTURE,ASK,3382.5,488
12:26:45,SP-FUTURE,ASK,2917.25,306
12:26:45,ESX-FUTURE,BID,3382.5,2652
12:26:46,ESX-FUTURE,ASK,3382.75,159
12:26:46,SP-FUTURE,BID,2915.0,785
12:26:47,ESX-FUTURE,BID,3382.25,81
12:26:47,SP-FUTURE,BID,2915.0,1152
12:26:48,SP-FUTURE,ASK,2915.25,183
12:26:49,ESX-FUTURE,BID,3380.25,248
12:26:49,SP-FUTURE,ASK,2915.25,234
12:26:50,ESX-FUTURE,BID,3380.5,69
12:26:50,SP-FUTURE,BID,2915.0,727
12:26:51,SP-FUTURE,BID,2915.0,846
12:26:51,SP-FUTURE,BID,2915.0,598
12:26:52,ESX-FUTURE,BID,3377.75,616
12:26:52,SP-FUTURE,ASK,2915.0,121
12:26:53,ESX-FUTURE,BID,3377.75,2845
12:26:53,SP-FUTURE,ASK,2911.75,742
12:26:54,SP-FUTURE,ASK,2911.75,1505
12:26:54,ESX-FUTURE,ASK,3381.0,407
12:26:54,SP-FUTURE,ASK,2911.75,51
12:26:55,ESX-FUTURE,ASK,3381.0,591
12:26:56,SP-FUTURE,ASK,2912.0,76
12:26:56,ESX-FUTURE,BID,3380.75,184
12:26:57,ESX-FUTURE,BID,3380.75,31
12:26:57,SP-FUTURE,BID,2911.75,893
12:26:58,SP-FUTURE,ASK,2912.0,36
12:26:58,ESX-FUTURE,ASK,3380.5,309
12:26:59,SP-FUTURE,BID,2912.0,229
12:26:59,ESX-FUTURE,ASK,3380.25,248
12:27:00,SP-FUTURE,ASK,2912.25,401
12:27:00,ESX-FUTURE,BID,3380.25,2065
12:27:00,SP-FUTURE,BID,2912.0,343
12:27:01,SP-FUTURE,BID,2912.0,300
12:27:01,ESX-FUTURE,BID,3379.75,1294
12:27:02,SP-FUTURE,BID,2911.75,35
12:27:02,ESX-FUTURE,BID,3379.75,667
12:27:02,SP-FUTURE,ASK,2912.0,38
12:27:03,ESX-FUTURE,BID,3379.75,1078
12:27:03,SP-FUTURE,ASK,2912.0,398
12:27:04,ESX-FUTURE,ASK,3380.25,486
12:27:04,SP-FUTURE,ASK,2912.25,47
12:27:05,ESX-FUTURE,BID,3380.0,37
12:27:06,SP-FUTURE,BID,2912.0,59
12:27:06,ESX-FUTURE,BID,3380.0,1274
12:27:07,ESX-FUTURE,BID,3380.0,1325
12:27:07,SP-FUTURE,ASK,2911.5,754
12:27:08,SP-FUTURE,BID,2911.25,601
12:27:09,ESX-FUTURE,ASK,3380.5,460
12:27:09,ESX-FUTURE,ASK,3380.5,111
12:27:09,SP-FUTURE,BID,2911.5,16
12:27:10,ESX-FUTURE,BID,3380.25,428
12:27:10,SP-FUTURE,ASK,2911.5,69
12:27:11,SP-FUTURE,ASK,2911.5,97
12:27:11,ESX-FUTURE,ASK,3380.5,94
12:27:13,SP-FUTURE,ASK,2911.5,66
12:27:13,SP-FUTURE,ASK,2911.5,79
12:27:13,ESX-FUTURE,ASK,3380.75,430
12:27:14,ESX-FUTURE,BID,3380.5,232
12:27:14,SP-FUTURE,BID,2911.25,1170
12:27:15,SP-FUTURE,BID,2911.25,448
12:27:15,ESX-FUTURE,BID,3378.25,170
12:27:15,SP-FUTURE,ASK,2911.5,261
12:27:16,ESX-FUTURE,BID,3378.5,26
12:27:17,ESX-FUTURE,ASK,3378.75,2517
12:27:17,SP-FUTURE,ASK,2912.0,161
12:27:18,ESX-FUTURE,BID,3378.5,686
12:27:18,SP-FUTURE,ASK,2911.75,115
12:27:18,ESX-FUTURE,BID,3378.5,18
12:27:19,SP-FUTURE,ASK,2911.75,33
12:27:20,ESX-FUTURE,ASK,3378.75,427
12:27:21,SP-FUTURE,BID,2911.75,30
12:27:21,ESX-FUTURE,BID,3378.5,95
12:27:21,ESX-FUTURE,BID,3378.5,75
12:27:22,ESX-FUTURE,BID,3378.5,1493
12:27:22,SP-FUTURE,ASK,2910.75,75
12:27:22,SP-FUTURE,BID,2910.5,730
12:27:22,ESX-FUTURE,ASK,3378.5,1062
12:27:23,SP-FUTURE,ASK,2911.5,656
12:27:24,ESX-FUTURE,ASK,3379.0,1732
12:27:24,SP-FUTURE,BID,2912.25,200
12:27:24,ESX-FUTURE,ASK,3378.75,323
12:27:25,SP-FUTURE,ASK,2912.5,342
12:27:26,ESX-FUTURE,ASK,3379.0,346
12:27:26,ESX-FUTURE,ASK,3379.0,949
12:27:26,SP-FUTURE,BID,2913.0,115
12:27:26,SP-FUTURE,BID,2913.0,18
12:27:27,SP-FUTURE,ASK,2913.25,67
12:27:27,ESX-FUTURE,ASK,3379.0,918
12:27:28,SP-FUTURE,ASK,2914.0,439
12:27:29,ESX-FUTURE,ASK,3379.25,573
12:27:29,SP-FUTURE,ASK,2914.0,114
12:27:29,SP-FUTURE,BID,2913.75,121
12:27:30,SP-FUTURE,ASK,2914.0,4
12:27:30,ESX-FUTURE,ASK,3379.25,985
12:27:31,SP-FUTURE,BID,2914.5,90
12:27:31,ESX-FUTURE,ASK,3379.25,121
12:27:32,SP-FUTURE,BID,2914.5,40
12:27:33,ESX-FUTURE,BID,3379.0,639
12:27:34,SP-FUTURE,BID,2914.25,86
12:27:34,ESX-FUTURE,ASK,3379.25,536
12:27:35,SP-FUTURE,ASK,2914.5,220
12:27:35,ESX-FUTURE,BID,3379.0,1213
12:27:35,ESX-FUTURE,ASK,3379.25,208
12:27:36,ESX-FUTURE,ASK,3379.25,28
12:27:36,SP-FUTURE,ASK,2914.5,7
12:27:37,SP-FUTURE,BID,2914.25,154
12:27:37,ESX-FUTURE,BID,3379.0,2074
12:27:38,ESX-FUTURE,BID,3379.0,584
12:27:38,SP-FUTURE,BID,2913.0,44
12:27:39,ESX-FUTURE,BID,3379.0,2429
12:27:39,ESX-FUTURE,ASK,3379.25,842
12:27:39,SP-FUTURE,BID,2910.75,50
12:27:40,SP-FUTURE,BID,2910.75,207
12:27:41,ESX-FUTURE,BID,3379.0,16
12:27:41,ESX-FUTURE,ASK,3379.25,1790
12:27:42,SP-FUTURE,ASK,2911.25,406
12:27:42,SP-FUTURE,ASK,2911.25,85
12:27:42,ESX-FUTURE,BID,3379.25,123
12:27:43,ESX-FUTURE,BID,3379.25,1996
12:27:43,SP-FUTURE,ASK,2909.25,856
12:27:43,SP-FUTURE,BID,2909.0,147
12:27:43,SP-FUTURE,BID,2909.0,83
12:27:44,ESX-FUTURE,ASK,3380.75,868
12:27:44,SP-FUTURE,ASK,2909.5,291
12:27:45,ESX-FUTURE,BID,3380.5,1334
12:27:45,SP-FUTURE,BID,2909.0,151
12:27:45,ESX-FUTURE,BID,3380.5,56
12:27:46,ESX-FUTURE,BID,3380.5,401
12:27:47,ESX-FUTURE,ASK,3380.75,1198
12:27:47,SP-FUTURE,BID,2909.5,380
12:27:48,SP-FUTURE,ASK,2909.75,128
12:27:48,ESX-FUTURE,ASK,3380.5,829
12:27:49,ESX-FUTURE,ASK,3380.5,539
12:27:49,SP-FUTURE,ASK,2910.5,772
12:27:51,SP-FUTURE,BID,2910.25,32
12:27:51,ESX-FUTURE,ASK,3381.25,116
12:27:51,SP-FUTURE,BID,2910.25,437
12:27:52,ESX-FUTURE,ASK,3381.0,2359
12:27:52,SP-FUTURE,ASK,2913.0,81
12:27:53,SP-FUTURE,BID,2912.75,66
12:27:53,ESX-FUTURE,ASK,3381.0,1945
12:27:54,ESX-FUTURE,ASK,3381.0,425
12:27:54,ESX-FUTURE,ASK,3381.0,965
12:27:54,SP-FUTURE,ASK,2915.5,77
12:27:55,SP-FUTURE,BID,2915.25,791
12:27:55,SP-FUTURE,ASK,2915.5,38
12:27:55,ESX-FUTURE,ASK,3380.5,62
12:27:56,SP-FUTURE,BID,2915.25,812
12:27:58,ESX-FUTURE,BID,3379.5,1217
12:27:58,SP-FUTURE,ASK,2915.0,1068
12:27:59,SP-FUTURE,ASK,2915.0,211
12:27:59,ESX-FUTURE,ASK,3380.25,58
12:28:00,SP-FUTURE,ASK,2915.0,960
12:28:00,ESX-FUTURE,ASK,3380.75,945
12:28:01,SP-FUTURE,BID,2915.25,372
12:28:02,ESX-FUTURE,BID,3380.25,364
12:28:02,SP-FUTURE,BID,2915.0,123
12:28:03,SP-FUTURE,ASK,2915.25,262
12:28:03,ESX-FUTURE,BID,3380.5,70
12:28:03,SP-FUTURE,ASK,2915.25,182
12:28:04,ESX-FUTURE,BID,3380.5,539
12:28:05,SP-FUTURE,ASK,2915.25,466
12:28:05,ESX-FUTURE,BID,3380.5,397
12:28:05,SP-FUTURE,ASK,2915.0,73
12:28:06,ESX-FUTURE,BID,3380.5,1442
12:28:07,SP-FUTURE,BID,2914.5,28
12:28:07,ESX-FUTURE,ASK,3380.75,269
12:28:07,ESX-FUTURE,ASK,3380.75,344
12:28:09,ESX-FUTURE,BID,3380.5,1254
12:28:09,SP-FUTURE,BID,2914.25,581
12:28:10,ESX-FUTURE,ASK,3380.0,151
12:28:10,ESX-FUTURE,BID,3379.75,486
12:28:11,SP-FUTURE,ASK,2914.5,18
12:28:11,ESX-FUTURE,ASK,3380.0,36
12:28:12,SP-FUTURE,ASK,2914.5,65
12:28:12,SP-FUTURE,ASK,2914.5,382
12:28:12,ESX-FUTURE,ASK,3380.25,4
12:28:13,ESX-FUTURE,BID,3380.0,1672
12:28:13,SP-FUTURE,BID,2914.25,301
12:28:14,SP-FUTURE,ASK,2914.5,980
12:28:15,ESX-FUTURE,ASK,3381.5,267
12:28:16,ESX-FUTURE,ASK,3381.5,746
12:28:16,SP-FUTURE,ASK,2915.0,227
12:28:16,ESX-FUTURE,ASK,3381.5,57
12:28:17,SP-FUTURE,ASK,2915.0,587
12:28:17,ESX-FUTURE,BID,3381.5,1738
12:28:18,ESX-FUTURE,ASK,3381.75,1049
12:28:19,SP-FUTURE,ASK,2914.5,28
12:28:19,SP-FUTURE,BID,2914.25,325
12:28:19,ESX-FUTURE,ASK,3381.75,1159
12:28:20,SP-FUTURE,BID,2915.25,747
12:28:20,ESX-FUTURE,BID,3380.75,9
12:28:20,SP-FUTURE,ASK,2915.5,111
12:28:21,SP-FUTURE,BID,2915.25,30
12:28:21,ESX-FUTURE,BID,3380.75,157
12:28:21,ESX-FUTURE,BID,3380.75,394
12:28:22,SP-FUTURE,BID,2915.0,328
12:28:22,ESX-FUTURE,ASK,3381.0,185
12:28:23,SP-FUTURE,BID,2915.0,202
12:28:23,ESX-FUTURE,BID,3380.75,271
12:28:24,SP-FUTURE,ASK,2915.25,392
12:28:25,ESX-FUTURE,BID,3381.0,739
12:28:25,SP-FUTURE,BID,2914.75,183
12:28:25,ESX-FUTURE,ASK,3381.25,1185
12:28:26,ESX-FUTURE,BID,3381.0,107
12:28:27,SP-FUTURE,ASK,2915.0,551
12:28:27,ESX-FUTURE,ASK,3381.75,1940
12:28:27,SP-FUTURE,ASK,2915.0,346
12:28:28,SP-FUTURE,BID,2914.75,529
12:28:28,ESX-FUTURE,ASK,3381.75,387
12:28:28,ESX-FUTURE,BID,3381.5,527
12:28:29,ESX-FUTURE,ASK,3381.75,787
12:28:30,SP-FUTURE,BID,2915.0,845
12:28:31,SP-FUTURE,BID,2915.0,1243
12:28:31,SP-FUTURE,ASK,2915.25,19
12:28:31,ESX-FUTURE,ASK,3379.0,1804
12:28:32,SP-FUTURE,BID,2916.75,313
12:28:33,ESX-FUTURE,BID,3378.75,91
12:28:33,ESX-FUTURE,BID,3378.75,163
12:28:33,SP-FUTURE,BID,2916.75,199
12:28:34,ESX-FUTURE,BID,3378.5,1405
12:28:36,SP-FUTURE,BID,2916.5,199
12:28:36,ESX-FUTURE,ASK,3378.75,508
12:28:36,SP-FUTURE,ASK,2916.75,41
12:28:37,ESX-FUTURE,BID,3378.5,536
12:28:38,ESX-FUTURE,BID,3378.5,453
12:28:38,SP-FUTURE,ASK,2916.5,117
12:28:38,SP-FUTURE,BID,2916.25,18
12:28:39,ESX-FUTURE,BID,3378.5,139
12:28:40,SP-FUTURE,BID,2916.25,192
12:28:40,ESX-FUTURE,ASK,3378.5,92
12:28:41,SP-FUTURE,BID,2916.25,57
12:28:42,ESX-FUTURE,BID,3378.25,62
12:28:42,SP-FUTURE,ASK,2916.5,1211
12:28:43,ESX-FUTURE,BID,3380.0,577
12:28:44,SP-FUTURE,ASK,2916.25,7
12:28:44,ESX-FUTURE,BID,3380.0,643
12:28:45,ESX-FUTURE,BID,3380.0,1579
12:28:45,SP-FUTURE,ASK,2916.0,69
12:28:45,SP-FUTURE,ASK,2916.0,837
12:28:46,ESX-FUTURE,ASK,3381.5,1002
12:28:46,SP-FUTURE,BID,2915.75,176
12:28:46,ESX-FUTURE,BID,3381.25,24
12:28:47,ESX-FUTURE,BID,3381.25,49
12:28:47,SP-FUTURE,ASK,2916.0,26
12:28:48,ESX-FUTURE,BID,3381.25,71
12:28:48,SP-FUTURE,BID,2915.75,513
12:28:48,ESX-FUTURE,BID,3381.0,290
12:28:48,SP-FUTURE,ASK,2916.0,358
12:28:49,ESX-FUTURE,BID,3381.25,427
12:28:50,SP-FUTURE,BID,2915.5,848
12:28:50,ESX-FUTURE,BID,3380.75,599
12:28:51,SP-FUTURE,ASK,2915.5,186
12:28:52,ESX-FUTURE,BID,3380.75,1008
12:28:53,ESX-FUTURE,ASK,3381.0,19
12:28:53,SP-FUTURE,ASK,2915.5,383
12:28:54,SP-FUTURE,BID,2915.25,10
12:28:54,ESX-FUTURE,BID,3381.25,40
12:28:54,SP-FUTURE,ASK,2915.5,40
12:28:55,ESX-FUTURE,ASK,3381.5,1271
12:28:55,SP-FUTURE,BID,2915.25,310
12:28:56,ESX-FUTURE,BID,3381.0,773
12:28:56,SP-FUTURE,BID,2915.25,914
12:28:57,SP-FUTURE,BID,2915.25,1022
12:28:57,ESX-FUTURE,ASK,3380.0,1009
12:28:57,ESX-FUTURE,BID,3379.75,595
12:28:58,ESX-FUTURE,BID,3379.75,618
12:28:58,ESX-FUTURE,BID,3379.75,39
12:28:59,SP-FUTURE,BID,2915.0,480
12:28:59,ESX-FUTURE,ASK,3379.5,532
12:29:00,SP-FUTURE,BID,2915.25,327
12:29:01,ESX-FUTURE,ASK,3379.5,3150
12:29:01,SP-FUTURE,ASK,2917.75,123
12:29:02,ESX-FUTURE,ASK,3379.5,2117
12:29:02,SP-FUTURE,BID,2918.0,402
12:29:03,SP-FUTURE,ASK,2918.25,469
12:29:04,ESX-FUTURE,ASK,3379.5,63
12:29:04,SP-FUTURE,ASK,2918.25,80
12:29:04,SP-FUTURE,ASK,2918.25,191
12:29:05,ESX-FUTURE,BID,3379.5,666
12:29:05,SP-FUTURE,BID,2917.75,159
12:29:05,ESX-FUTURE,BID,3379.5,547
12:29:06,SP-FUTURE,ASK,2917.75,1052
12:29:07,SP-FUTURE,ASK,2917.75,149
12:29:07,SP-FUTURE,BID,2917.5,206
12:29:08,ESX-FUTURE,BID,3381.0,220
12:29:09,SP-FUTURE,ASK,2917.75,18
12:29:09,ESX-FUTURE,BID,3381.0,38
12:29:10,ESX-FUTURE,ASK,3381.25,165
12:29:10,SP-FUTURE,ASK,2917.75,166
12:29:11,ESX-FUTURE,ASK,3381.25,221
12:29:12,SP-FUTURE,ASK,2917.75,535
12:29:12,SP-FUTURE,ASK,2917.75,137
12:29:13,ESX-FUTURE,BID,3381.75,1909
12:29:13,SP-FUTURE,ASK,2916.25,1282
12:29:13,ESX-FUTURE,ASK,3384.25,1112
12:29:14,SP-FUTURE,ASK,2916.75,130
12:29:14,SP-FUTURE,BID,2916.5,16
12:29:14,ESX-FUTURE,BID,3384.0,1048
12:29:15,SP-FUTURE,ASK,2916.0,877
12:29:15,SP-FUTURE,ASK,2916.0,235
12:29:15,ESX-FUTURE,BID,3385.25,241
12:29:17,SP-FUTURE,ASK,2916.0,366
12:29:17,ESX-FUTURE,BID,3385.25,725
12:29:18,SP-FUTURE,ASK,2916.0,799
12:29:19,ESX-FUTURE,BID,3385.75,123
12:29:20,SP-FUTURE,BID,2915.75,11
12:29:20,ESX-FUTURE,ASK,3386.0,2940
12:29:20,ESX-FUTURE,ASK,3386.0,437
12:29:21,SP-FUTURE,BID,2919.25,458
12:29:21,ESX-FUTURE,BID,3385.5,455
12:29:21,SP-FUTURE,ASK,2919.25,151
12:29:23,SP-FUTURE,ASK,2919.25,204
12:29:23,SP-FUTURE,ASK,2919.25,141
12:29:23,ESX-FUTURE,BID,3385.75,949
12:29:24,SP-FUTURE,BID,2918.5,572
12:29:24,ESX-FUTURE,BID,3385.0,3383
12:29:25,SP-FUTURE,ASK,2918.5,646
12:29:25,SP-FUTURE,BID,2918.25,90
12:29:25,ESX-FUTURE,ASK,3385.5,243
12:29:26,SP-FUTURE,ASK,2918.5,31
12:29:26,ESX-FUTURE,ASK,3385.5,509
12:29:26,SP-FUTURE,ASK,2918.5,146
12:29:27,ESX-FUTURE,ASK,3385.5,221
12:29:27,SP-FUTURE,BID,2918.25,1372
12:29:27,ESX-FUTURE,ASK,3383.25,150
12:29:28,SP-FUTURE,BID,2918.5,3
12:29:28,ESX-FUTURE,ASK,3383.25,1040
12:29:28,ESX-FUTURE,ASK,3383.25,115
12:29:29,SP-FUTURE,ASK,2919.25,40
12:29:29,ESX-FUTURE,BID,3383.0,2403
12:29:29,SP-FUTURE,BID,2916.5,31
12:29:29,SP-FUTURE,ASK,2916.75,148
12:29:29,ESX-FUTURE,ASK,3383.25,122
12:29:30,ESX-FUTURE,ASK,3383.25,49
12:29:31,SP-FUTURE,BID,2916.5,368
12:29:31,ESX-FUTURE,BID,3382.75,65
12:29:32,SP-FUTURE,BID,2916.5,274
12:29:32,SP-FUTURE,ASK,2916.75,205
12:29:33,ESX-FUTURE,BID,3382.5,2185
12:29:34,ESX-FUTURE,ASK,3382.75,288
