Timestamp,Instrument,Bid Price,Bid Volume,Ask Price,Ask Volume
11:52:52,ESX-FUTURE,3361.75,2667,3362.0,808
11:52:52,SP-FUTURE,2901.5,1465,2901.75,104
11:52:53,SP-FUTURE,2901.0,995,2901.25,574
11:52:53,ESX-FUTURE,3361.5,2085,3361.75,1390
11:52:54,SP-FUTURE,2901.75,1060,2902.0,509
11:52:54,ESX-FUTURE,3359.75,2321,3360.0,1154
11:52:56,SP-FUTURE,2902.25,486,2902.5,1083
11:52:56,ESX-FUTURE,3360.0,629,3360.25,2846
11:52:57,ESX-FUTURE,3359.75,2798,3360.0,677
11:52:57,SP-FUTURE,2902.25,700,2902.5,869
11:52:58,ESX-FUTURE,3359.75,2397,3360.0,1078
11:52:58,SP-FUTURE,2901.5,1461,2901.75,108
11:52:59,ESX-FUTURE,3359.75,2861,3360.0,614
11:52:59,SP-FUTURE,2901.75,166,2902.0,1403
11:53:00,SP-FUTURE,2901.75,144,2902.0,1425
11:53:01,ESX-FUTURE,3359.75,1932,3360.0,1543
11:53:02,SP-FUTURE,2901.0,709,2901.25,860
11:53:02,ESX-FUTURE,3360.5,801,3360.75,2674
11:53:03,SP-FUTURE,2901.0,542,2901.25,1027
11:53:03,ESX-FUTURE,3360.75,183,3361.0,3292
11:53:04,ESX-FUTURE,3360.75,1513,3361.0,1962
11:53:04,SP-FUTURE,2901.25,855,2901.5,714
11:53:05,ESX-FUTURE,3361.25,975,3361.5,2500
11:53:05,SP-FUTURE,2904.0,1415,2904.25,154
11:53:05,ESX-FUTURE,3361.25,307,3361.5,3168
11:53:06,ESX-FUTURE,3361.25,793,3361.5,2682
11:53:06,SP-FUTURE,2904.0,828,2904.25,741
11:53:06,ESX-FUTURE,3361.25,824,3361.5,2651
11:53:08,SP-FUTURE,2904.0,866,2904.25,703
11:53:08,ESX-FUTURE,3361.25,1199,3361.5,2276
11:53:08,SP-FUTURE,2903.5,1341,2903.75,228
11:53:10,ESX-FUTURE,3361.25,2239,3361.5,1236
11:53:10,SP-FUTURE,2904.5,1260,2904.75,309
11:53:10,ESX-FUTURE,3361.0,964,3361.25,2511
11:53:11,SP-FUTURE,2904.5,1035,2904.75,534
11:53:12,ESX-FUTURE,3361.0,1588,3361.25,1887
11:53:13,ESX-FUTURE,3361.5,3216,3361.75,259
11:53:13,SP-FUTURE,2904.5,1116,2904.75,453
11:53:14,SP-FUTURE,2904.5,1257,2904.75,312
11:53:14,ESX-FUTURE,3361.75,498,3362.0,2977
11:53:15,SP-FUTURE,2904.5,1176,2904.75,393
11:53:15,ESX-FUTURE,3361.75,586,3362.0,2889
11:53:15,SP-FUTURE,2904.5,1088,2904.75,481
11:53:16,ESX-FUTURE,3361.75,552,3362.0,2923
11:53:17,SP-FUTURE,2908.25,65,2908.5,1504
11:53:17,ESX-FUTURE,3361.75,547,3362.0,2928
11:53:18,SP-FUTURE,2908.0,1129,2908.25,440
11:53:18,ESX-FUTURE,3361.5,3160,3361.75,315
11:53:19,SP-FUTURE,2908.0,1341,2908.25,228
11:53:20,SP-FUTURE,2908.0,776,2908.25,793
11:53:20,ESX-FUTURE,3361.25,2493,3361.5,982
11:53:21,SP-FUTURE,2907.75,256,2908.0,1313
11:53:22,ESX-FUTURE,3361.5,1408,3361.75,2067
11:53:22,SP-FUTURE,2907.75,357,2908.0,1212
11:53:22,ESX-FUTURE,3361.75,3297,3362.0,178
11:53:23,SP-FUTURE,2907.75,385,2908.0,1184
11:53:24,ESX-FUTURE,3361.75,1556,3362.0,1919
11:53:24,ESX-FUTURE,3361.75,774,3362.0,2701
11:53:24,ESX-FUTURE,3361.5,1105,3361.75,2370
11:53:25,SP-FUTURE,2907.5,891,2907.75,678
11:53:26,ESX-FUTURE,3361.75,1745,3362.0,1730
11:53:26,ESX-FUTURE,3362.0,2521,3362.25,954
11:53:26,SP-FUTURE,2907.5,852,2907.75,717
11:53:27,SP-FUTURE,2907.75,1406,2908.0,163
11:53:27,SP-FUTURE,2908.0,304,2908.25,1265
11:53:27,SP-FUTURE,2907.5,1413,2907.75,156
11:53:28,ESX-FUTURE,3362.0,2943,3362.25,532
11:53:28,SP-FUTURE,2907.75,729,2908.0,840
11:53:29,ESX-FUTURE,3362.0,2549,3362.25,926
11:53:29,SP-FUTURE,2904.75,1213,2905.0,356
11:53:30,ESX-FUTURE,3362.0,2640,3362.25,835
11:53:30,SP-FUTURE,2904.5,35,2904.75,1534
11:53:30,ESX-FUTURE,3362.0,2637,3362.25,838
11:53:31,SP-FUTURE,2901.5,1225,2901.75,344
11:53:32,ESX-FUTURE,3362.0,3287,3362.25,188
11:53:32,SP-FUTURE,2901.5,1268,2901.75,301
11:53:33,ESX-FUTURE,3362.25,1817,3362.5,1658
11:53:33,SP-FUTURE,2901.75,1270,2902.0,299
11:53:34,ESX-FUTURE,3362.5,1901,3362.75,1574
11:53:35,SP-FUTURE,2901.75,1103,2902.0,466
11:53:35,ESX-FUTURE,3362.5,1349,3362.75,2126
11:53:36,SP-FUTURE,2902.75,485,2903.0,1084
11:53:36,ESX-FUTURE,3362.5,1344,3362.75,2131
11:53:36,SP-FUTURE,2902.25,575,2902.5,994
11:53:37,ESX-FUTURE,3362.5,1795,3362.75,1680
11:53:37,SP-FUTURE,2902.25,1168,2902.5,401
11:53:38,SP-FUTURE,2901.25,1160,2901.5,409
11:53:38,ESX-FUTURE,3362.5,2684,3362.75,791
11:53:39,SP-FUTURE,2901.75,182,2902.0,1387
11:53:39,ESX-FUTURE,3362.5,2675,3362.75,800
11:53:40,SP-FUTURE,2901.75,184,2902.0,1385
11:53:40,SP-FUTURE,2901.5,1517,2901.75,52
11:53:40,ESX-FUTURE,3362.5,2518,3362.75,957
11:53:41,ESX-FUTURE,3362.5,2662,3362.75,813
11:53:42,SP-FUTURE,2901.75,1019,2902.0,550
11:53:42,ESX-FUTURE,3362.75,72,3363.0,3403
11:53:43,ESX-FUTURE,3362.25,2165,3362.5,1310
11:53:43,SP-FUTURE,2901.75,941,2902.0,628
11:53:44,ESX-FUTURE,3362.0,3467,3362.25,8
11:53:45,SP-FUTURE,2901.75,942,2902.0,627
11:53:45,ESX-FUTURE,3362.25,2465,3362.5,1010
11:53:46,SP-FUTURE,2902.25,540,2902.5,1029
11:53:46,ESX-FUTURE,3362.75,1052,3363.0,2423
11:53:47,SP-FUTURE,2902.5,101,2902.75,1468
11:53:47,SP-FUTURE,2902.5,327,2902.75,1242
11:53:47,ESX-FUTURE,3363.0,2,3363.25,3473
11:53:48,ESX-FUTURE,3363.25,1859,3363.5,1616
11:53:48,SP-FUTURE,2902.5,79,2902.75,1490
11:53:48,ESX-FUTURE,3363.25,1867,3363.5,1608
11:53:49,SP-FUTURE,2902.5,74,2902.75,1495
11:53:49,ESX-FUTURE,3363.25,1520,3363.5,1955
11:53:50,SP-FUTURE,2902.5,525,2902.75,1044
11:53:51,ESX-FUTURE,3365.0,742,3365.25,2733
11:53:51,SP-FUTURE,2902.5,294,2902.75,1275
11:53:52,SP-FUTURE,2902.25,734,2902.5,835
11:53:53,ESX-FUTURE,3365.0,755,3365.25,2720
11:53:53,ESX-FUTURE,3364.5,993,3364.75,2482
11:53:53,SP-FUTURE,2902.25,963,2902.5,606
11:53:54,ESX-FUTURE,3364.5,2576,3364.75,899
11:53:54,SP-FUTURE,2902.0,1344,2902.25,225
11:53:55,SP-FUTURE,2901.25,469,2901.5,1100
11:53:55,ESX-FUTURE,3365.0,435,3365.25,3040
11:53:56,ESX-FUTURE,3365.0,2310,3365.25,1165
11:53:57,SP-FUTURE,2901.75,22,2902.0,1547
11:53:57,ESX-FUTURE,3365.0,2533,3365.25,942
11:53:58,SP-FUTURE,2901.5,300,2901.75,1269
11:53:58,SP-FUTURE,2901.5,921,2901.75,648
11:53:59,SP-FUTURE,2901.25,361,2901.5,1208
11:53:59,ESX-FUTURE,3365.0,1855,3365.25,1620
11:54:00,SP-FUTURE,2902.0,66,2902.25,1503
11:54:00,ESX-FUTURE,3365.0,1883,3365.25,1592
11:54:01,ESX-FUTURE,3365.25,1449,3365.5,2026
11:54:02,SP-FUTURE,2902.0,1036,2902.25,533
11:54:02,SP-FUTURE,2902.75,110,2903.0,1459
11:54:03,ESX-FUTURE,3365.25,1874,3365.5,1601
11:54:03,SP-FUTURE,2902.25,1204,2902.5,365
11:54:04,ESX-FUTURE,3365.25,1768,3365.5,1707
11:54:04,SP-FUTURE,2903.25,395,2903.5,1174
11:54:04,ESX-FUTURE,3365.25,1522,3365.5,1953
11:54:05,SP-FUTURE,2903.0,631,2903.25,938
11:54:06,SP-FUTURE,2905.0,385,2905.25,1184
11:54:07,ESX-FUTURE,3365.25,2772,3365.5,703
11:54:07,SP-FUTURE,2904.0,226,2904.25,1343
11:54:08,SP-FUTURE,2903.0,915,2903.25,654
11:54:09,ESX-FUTURE,3365.0,2937,3365.25,538
11:54:09,SP-FUTURE,2902.25,269,2902.5,1300
11:54:10,ESX-FUTURE,3365.0,735,3365.25,2740
11:54:10,ESX-FUTURE,3367.25,2129,3367.5,1346
11:54:11,ESX-FUTURE,3367.25,2472,3367.5,1003
11:54:11,SP-FUTURE,2901.25,691,2901.5,878
11:54:11,SP-FUTURE,2901.25,844,2901.5,725
11:54:11,ESX-FUTURE,3368.0,1045,3368.25,2430
11:54:12,ESX-FUTURE,3366.75,1302,3367.0,2173
11:54:12,SP-FUTURE,2900.75,78,2901.0,1491
11:54:13,SP-FUTURE,2900.75,743,2901.0,826
11:54:13,ESX-FUTURE,3366.5,2973,3366.75,502
11:54:14,SP-FUTURE,2900.75,1362,2901.0,207
11:54:15,ESX-FUTURE,3366.5,3029,3366.75,446
11:54:15,ESX-FUTURE,3366.5,3181,3366.75,294
11:54:15,ESX-FUTURE,3366.0,401,3366.25,3074
11:54:16,SP-FUTURE,2900.75,1334,2901.0,235
11:54:17,ESX-FUTURE,3365.75,1124,3366.0,2351
11:54:18,SP-FUTURE,2902.25,703,2902.5,866
11:54:19,ESX-FUTURE,3365.0,3136,3365.25,339
11:54:19,SP-FUTURE,2902.25,191,2902.5,1378
11:54:20,ESX-FUTURE,3365.0,3100,3365.25,375
11:54:20,SP-FUTURE,2902.25,207,2902.5,1362
11:54:21,SP-FUTURE,2902.0,1119,2902.25,450
11:54:22,ESX-FUTURE,3365.0,3407,3365.25,68
11:54:22,SP-FUTURE,2902.0,1067,2902.25,502
11:54:23,ESX-FUTURE,3365.25,1017,3365.5,2458
11:54:24,SP-FUTURE,2902.0,607,2902.25,962
11:54:24,ESX-FUTURE,3365.0,1405,3365.25,2070
11:54:24,SP-FUTURE,2902.0,1003,2902.25,566
11:54:25,SP-FUTURE,2902.0,882,2902.25,687
11:54:26,ESX-FUTURE,3364.5,1609,3364.75,1866
11:54:26,ESX-FUTURE,3364.5,1144,3364.75,2331
11:54:27,SP-FUTURE,2902.0,897,2902.25,672
11:54:27,ESX-FUTURE,3364.5,2400,3364.75,1075
11:54:29,SP-FUTURE,2902.25,655,2902.5,914
11:54:29,ESX-FUTURE,3364.5,2531,3364.75,944
11:54:29,SP-FUTURE,2902.0,436,2902.25,1133
11:54:29,ESX-FUTURE,3365.0,1014,3365.25,2461
11:54:29,SP-FUTURE,2902.25,1160,2902.5,409
11:54:30,SP-FUTURE,2902.75,936,2903.0,633
11:54:30,SP-FUTURE,2902.25,1513,2902.5,56
11:54:31,ESX-FUTURE,3362.0,2259,3362.25,1216
11:54:31,ESX-FUTURE,3362.0,1826,3362.25,1649
11:54:32,SP-FUTURE,2904.0,77,2904.25,1492
11:54:32,ESX-FUTURE,3362.0,1783,3362.25,1692
11:54:32,ESX-FUTURE,3362.0,1704,3362.25,1771
11:54:33,SP-FUTURE,2903.25,1340,2903.5,229
11:54:33,ESX-FUTURE,3362.0,1923,3362.25,1552
11:54:34,SP-FUTURE,2904.5,1202,2904.75,367
11:54:34,ESX-FUTURE,3362.25,89,3362.5,3386
11:54:35,SP-FUTURE,2904.5,1225,2904.75,344
11:54:36,ESX-FUTURE,3361.75,1036,3362.0,2439
11:54:37,SP-FUTURE,2906.5,385,2906.75,1184
11:54:37,ESX-FUTURE,3361.75,172,3362.0,3303
11:54:38,ESX-FUTURE,3361.5,2719,3361.75,756
11:54:38,SP-FUTURE,2906.25,240,2906.5,1329
11:54:39,ESX-FUTURE,3361.5,796,3361.75,2679
11:54:39,SP-FUTURE,2906.0,1320,2906.25,249
11:54:39,ESX-FUTURE,3361.5,2019,3361.75,1456
11:54:40,ESX-FUTURE,3361.75,331,3362.0,3144
11:54:40,SP-FUTURE,2907.5,306,2907.75,1263
11:54:41,SP-FUTURE,2907.5,473,2907.75,1096
11:54:41,ESX-FUTURE,3361.75,2184,3362.0,1291
11:54:42,ESX-FUTURE,3361.5,2971,3361.75,504
11:54:42,SP-FUTURE,2903.75,944,2904.0,625
11:54:43,SP-FUTURE,2903.75,488,2904.0,1081
11:54:43,SP-FUTURE,2903.75,510,2904.0,1059
11:54:43,SP-FUTURE,2903.5,1281,2903.75,288
11:54:43,ESX-FUTURE,3361.75,2561,3362.0,914
11:54:44,SP-FUTURE,2904.25,512,2904.5,1057
11:54:44,ESX-FUTURE,3363.0,362,3363.25,3113
11:54:45,SP-FUTURE,2904.25,480,2904.5,1089
11:54:45,ESX-FUTURE,3363.5,2577,3363.75,898
11:54:46,SP-FUTURE,2904.0,1161,2904.25,408
11:54:47,ESX-FUTURE,3363.5,1545,3363.75,1930
11:54:47,ESX-FUTURE,3363.5,2445,3363.75,1030
11:54:47,SP-FUTURE,2904.0,1176,2904.25,393
11:54:48,SP-FUTURE,2904.25,880,2904.5,689
11:54:48,SP-FUTURE,2904.25,593,2904.5,976
11:54:49,ESX-FUTURE,3363.25,639,3363.5,2836
11:54:49,ESX-FUTURE,3363.25,719,3363.5,2756
11:54:49,SP-FUTURE,2904.25,277,2904.5,1292
11:54:50,ESX-FUTURE,3363.25,713,3363.5,2762
11:54:50,SP-FUTURE,2905.75,970,2906.0,599
11:54:51,SP-FUTURE,2906.25,91,2906.5,1478
11:54:52,ESX-FUTURE,3363.25,635,3363.5,2840
11:54:52,SP-FUTURE,2906.5,374,2906.75,1195
11:54:52,SP-FUTURE,2906.5,696,2906.75,873
11:54:53,ESX-FUTURE,3363.75,620,3364.0,2855
11:54:53,SP-FUTURE,2907.0,930,2907.25,639
11:54:54,ESX-FUTURE,3364.0,807,3364.25,2668
11:54:54,SP-FUTURE,2906.75,1537,2907.0,32
11:54:55,SP-FUTURE,2906.5,1198,2906.75,371
11:54:55,ESX-FUTURE,3364.0,622,3364.25,2853
11:54:55,SP-FUTURE,2907.0,1105,2907.25,464
11:54:56,SP-FUTURE,2907.0,896,2907.25,673
11:54:56,ESX-FUTURE,3364.0,1804,3364.25,1671
11:54:57,ESX-FUTURE,3364.0,3210,3364.25,265
11:54:57,SP-FUTURE,2906.5,954,2906.75,615
11:54:57,ESX-FUTURE,3364.0,97,3364.25,3378
11:54:58,ESX-FUTURE,3364.75,317,3365.0,3158
11:54:58,ESX-FUTURE,3364.75,1698,3365.0,1777
11:54:58,SP-FUTURE,2906.5,1056,2906.75,513
11:54:59,ESX-FUTURE,3364.75,1442,3365.0,2033
11:55:00,SP-FUTURE,2906.0,1201,2906.25,368
11:55:01,SP-FUTURE,2906.5,1416,2906.75,153
11:55:01,ESX-FUTURE,3364.0,1931,3364.25,1544
11:55:01,SP-FUTURE,2904.75,301,2905.0,1268
11:55:01,ESX-FUTURE,3365.5,2387,3365.75,1088
11:55:02,ESX-FUTURE,3365.5,2223,3365.75,1252
11:55:02,SP-FUTURE,2904.25,1237,2904.5,332
11:55:03,ESX-FUTURE,3364.75,3205,3365.0,270
11:55:03,SP-FUTURE,2904.25,812,2904.5,757
11:55:04,SP-FUTURE,2904.25,1089,2904.5,480
11:55:04,ESX-FUTURE,3364.75,3434,3365.0,41
11:55:06,ESX-FUTURE,3364.25,3077,3364.5,398
11:55:06,SP-FUTURE,2904.25,1496,2904.5,73
11:55:06,ESX-FUTURE,3364.25,3051,3364.5,424
11:55:07,SP-FUTURE,2904.5,173,2904.75,1396
11:55:07,ESX-FUTURE,3364.25,1473,3364.5,2002
11:55:08,ESX-FUTURE,3364.25,1575,3364.5,1900
11:55:09,SP-FUTURE,2904.25,604,2904.5,965
11:55:10,SP-FUTURE,2904.75,232,2905.0,1337
11:55:10,ESX-FUTURE,3364.25,1788,3364.5,1687
11:55:11,SP-FUTURE,2903.75,930,2904.0,639
11:55:12,SP-FUTURE,2905.25,1395,2905.5,174
11:55:12,ESX-FUTURE,3364.0,1407,3364.25,2068
11:55:12,ESX-FUTURE,3364.0,1517,3364.25,1958
11:55:13,SP-FUTURE,2905.0,437,2905.25,1132
11:55:14,SP-FUTURE,2904.75,300,2905.0,1269
11:55:14,ESX-FUTURE,3364.0,1999,3364.25,1476
11:55:15,ESX-FUTURE,3364.0,1793,3364.25,1682
11:55:15,SP-FUTURE,2903.75,1283,2904.0,286
11:55:15,SP-FUTURE,2903.75,769,2904.0,800
11:55:16,SP-FUTURE,2904.25,659,2904.5,910
11:55:16,ESX-FUTURE,3364.0,1921,3364.25,1554
11:55:17,ESX-FUTURE,3365.0,483,3365.25,2992
11:55:18,SP-FUTURE,2904.25,770,2904.5,799
11:55:18,ESX-FUTURE,3365.0,1197,3365.25,2278
11:55:19,SP-FUTURE,2904.0,825,2904.25,744
11:55:20,ESX-FUTURE,3365.0,3085,3365.25,390
11:55:20,ESX-FUTURE,3365.0,2542,3365.25,933
11:55:20,SP-FUTURE,2904.75,179,2905.0,1390
11:55:21,ESX-FUTURE,3365.0,3358,3365.25,117
11:55:21,ESX-FUTURE,3365.25,2335,3365.5,1140
11:55:21,SP-FUTURE,2904.5,1415,2904.75,154
11:55:22,SP-FUTURE,2904.5,1323,2904.75,246
11:55:22,SP-FUTURE,2904.25,704,2904.5,865
11:55:22,ESX-FUTURE,3365.25,2010,3365.5,1465
11:55:22,SP-FUTURE,2903.75,340,2904.0,1229
11:55:24,SP-FUTURE,2903.5,695,2903.75,874
11:55:24,ESX-FUTURE,3365.25,1411,3365.5,2064
11:55:25,ESX-FUTURE,3365.5,1764,3365.75,1711
11:55:25,SP-FUTURE,2903.5,587,2903.75,982
11:55:25,ESX-FUTURE,3365.5,1173,3365.75,2302
11:55:26,ESX-FUTURE,3364.75,1673,3365.0,1802
11:55:26,SP-FUTURE,2903.75,1071,2904.0,498
11:55:26,ESX-FUTURE,3364.25,764,3364.5,2711
11:55:27,ESX-FUTURE,3364.25,929,3364.5,2546
11:55:27,SP-FUTURE,2904.0,316,2904.25,1253
11:55:28,ESX-FUTURE,3364.25,245,3364.5,3230
11:55:29,ESX-FUTURE,3364.0,1937,3364.25,1538
11:55:29,SP-FUTURE,2904.0,630,2904.25,939
11:55:30,SP-FUTURE,2904.25,353,2904.5,1216
11:55:30,SP-FUTURE,2904.25,213,2904.5,1356
11:55:30,SP-FUTURE,2904.0,1434,2904.25,135
11:55:31,ESX-FUTURE,3364.0,1131,3364.25,2344
11:55:31,SP-FUTURE,2906.75,354,2907.0,1215
11:55:32,SP-FUTURE,2907.0,1508,2907.25,61
11:55:33,ESX-FUTURE,3364.0,1045,3364.25,2430
11:55:33,ESX-FUTURE,3364.0,1041,3364.25,2434
11:55:33,SP-FUTURE,2907.0,780,2907.25,789
11:55:34,ESX-FUTURE,3364.25,857,3364.5,2618
11:55:34,SP-FUTURE,2907.25,1194,2907.5,375
11:55:36,ESX-FUTURE,3364.25,3347,3364.5,128
11:55:36,SP-FUTURE,2903.0,447,2903.25,1122
11:55:36,ESX-FUTURE,3364.0,2980,3364.25,495
11:55:36,ESX-FUTURE,3365.0,252,3365.25,3223
11:55:36,SP-FUTURE,2903.0,584,2903.25,985
11:55:37,ESX-FUTURE,3364.5,2986,3364.75,489
11:55:37,SP-FUTURE,2903.0,583,2903.25,986
11:55:37,ESX-FUTURE,3364.5,2130,3364.75,1345
11:55:38,ESX-FUTURE,3364.5,668,3364.75,2807
11:55:38,SP-FUTURE,2903.25,1027,2903.5,542
11:55:39,SP-FUTURE,2903.25,734,2903.5,835
11:55:40,ESX-FUTURE,3364.5,3458,3364.75,17
11:55:40,ESX-FUTURE,3364.5,3439,3364.75,36
11:55:41,SP-FUTURE,2903.25,744,2903.5,825
11:55:41,ESX-FUTURE,3365.0,2820,3365.25,655
11:55:42,SP-FUTURE,2903.5,168,2903.75,1401
11:55:42,ESX-FUTURE,3365.25,1845,3365.5,1630
11:55:43,ESX-FUTURE,3365.25,1167,3365.5,2308
11:55:43,SP-FUTURE,2904.25,512,2904.5,1057
11:55:45,ESX-FUTURE,3365.5,331,3365.75,3144
11:55:45,SP-FUTURE,2904.25,453,2904.5,1116
11:55:45,SP-FUTURE,2904.25,269,2904.5,1300
11:55:46,ESX-FUTURE,3365.5,192,3365.75,3283
11:55:46,SP-FUTURE,2904.25,299,2904.5,1270
11:55:47,SP-FUTURE,2904.25,139,2904.5,1430
11:55:47,ESX-FUTURE,3365.5,1144,3365.75,2331
11:55:48,ESX-FUTURE,3365.5,2171,3365.75,1304
11:55:48,SP-FUTURE,2904.5,155,2904.75,1414
11:55:49,SP-FUTURE,2904.25,1154,2904.5,415
11:55:49,ESX-FUTURE,3365.5,1819,3365.75,1656
11:55:50,SP-FUTURE,2905.75,1348,2906.0,221
11:55:50,ESX-FUTURE,3365.5,2926,3365.75,549
11:55:51,ESX-FUTURE,3365.5,3195,3365.75,280
11:55:51,SP-FUTURE,2905.75,958,2906.0,611
11:55:52,ESX-FUTURE,3365.5,1922,3365.75,1553
11:55:52,SP-FUTURE,2905.75,707,2906.0,862
11:55:53,ESX-FUTURE,3365.5,361,3365.75,3114
11:55:53,SP-FUTURE,2905.75,517,2906.0,1052
11:55:54,SP-FUTURE,2906.0,165,2906.25,1404
11:55:55,ESX-FUTURE,3365.75,3104,3366.0,371
11:55:55,SP-FUTURE,2906.0,160,2906.25,1409
11:55:55,ESX-FUTURE,3365.75,3020,3366.0,455
11:55:57,SP-FUTURE,2906.0,375,2906.25,1194
11:55:57,ESX-FUTURE,3366.0,2391,3366.25,1084
11:55:58,ESX-FUTURE,3366.25,739,3366.5,2736
11:55:58,SP-FUTURE,2906.0,1317,2906.25,252
11:55:59,ESX-FUTURE,3365.25,958,3365.5,2517
11:56:00,SP-FUTURE,2906.0,1315,2906.25,254
11:56:00,ESX-FUTURE,3365.25,1418,3365.5,2057
11:56:01,SP-FUTURE,2906.5,1527,2906.75,42
11:56:01,ESX-FUTURE,3365.25,751,3365.5,2724
11:56:02,ESX-FUTURE,3365.25,496,3365.5,2979
11:56:02,SP-FUTURE,2906.5,282,2906.75,1287
11:56:03,SP-FUTURE,2906.25,1029,2906.5,540
11:56:04,ESX-FUTURE,3365.5,1818,3365.75,1657
11:56:05,SP-FUTURE,2906.75,305,2907.0,1264
11:56:05,ESX-FUTURE,3365.25,2154,3365.5,1321
11:56:06,ESX-FUTURE,3365.5,853,3365.75,2622
11:56:06,SP-FUTURE,2907.0,8,2907.25,1561
11:56:07,SP-FUTURE,2907.25,1319,2907.5,250
11:56:07,ESX-FUTURE,3365.5,82,3365.75,3393
11:56:09,SP-FUTURE,2907.25,1331,2907.5,238
11:56:09,ESX-FUTURE,3363.0,1004,3363.25,2471
11:56:10,SP-FUTURE,2907.25,1312,2907.5,257
11:56:11,ESX-FUTURE,3362.75,1156,3363.0,2319
11:56:11,SP-FUTURE,2907.5,701,2907.75,868
11:56:11,ESX-FUTURE,3364.0,918,3364.25,2557
11:56:12,ESX-FUTURE,3364.25,162,3364.5,3313
11:56:12,SP-FUTURE,2907.5,664,2907.75,905
11:56:13,ESX-FUTURE,3364.25,1652,3364.5,1823
11:56:13,SP-FUTURE,2907.0,748,2907.25,821
11:56:13,ESX-FUTURE,3364.25,784,3364.5,2691
11:56:14,SP-FUTURE,2907.0,1041,2907.25,528
11:56:14,ESX-FUTURE,3364.25,870,3364.5,2605
11:56:15,ESX-FUTURE,3364.75,2386,3365.0,1089
11:56:15,SP-FUTURE,2905.75,1185,2906.0,384
11:56:15,ESX-FUTURE,3364.75,2662,3365.0,813
11:56:16,SP-FUTURE,2905.75,1228,2906.0,341
11:56:16,ESX-FUTURE,3364.75,2799,3365.0,676
11:56:17,ESX-FUTURE,3364.75,2896,3365.0,579
11:56:17,SP-FUTURE,2905.75,1405,2906.0,164
11:56:18,ESX-FUTURE,3364.75,673,3365.0,2802
11:56:18,SP-FUTURE,2907.0,790,2907.25,779
11:56:19,SP-FUTURE,2907.25,452,2907.5,1117
11:56:19,ESX-FUTURE,3364.75,559,3365.0,2916
11:56:20,SP-FUTURE,2907.5,92,2907.75,1477
11:56:20,ESX-FUTURE,3365.5,345,3365.75,3130
11:56:21,ESX-FUTURE,3365.25,3304,3365.5,171
11:56:21,ESX-FUTURE,3366.0,779,3366.25,2696
11:56:22,SP-FUTURE,2910.5,1215,2910.75,354
11:56:22,ESX-FUTURE,3365.75,3055,3366.0,420
11:56:23,SP-FUTURE,2910.5,1341,2910.75,228
11:56:24,ESX-FUTURE,3365.75,1593,3366.0,1882
11:56:24,SP-FUTURE,2910.5,160,2910.75,1409
11:56:25,ESX-FUTURE,3365.75,1371,3366.0,2104
11:56:25,ESX-FUTURE,3365.75,1266,3366.0,2209
11:56:26,SP-FUTURE,2910.25,1461,2910.5,108
11:56:26,ESX-FUTURE,3365.75,316,3366.0,3159
11:56:26,SP-FUTURE,2910.5,1226,2910.75,343
11:56:27,SP-FUTURE,2910.5,1135,2910.75,434
11:56:28,ESX-FUTURE,3365.25,3376,3365.5,99
11:56:28,ESX-FUTURE,3365.5,226,3365.75,3249
11:56:29,SP-FUTURE,2910.75,254,2911.0,1315
11:56:29,ESX-FUTURE,3365.25,2186,3365.5,1289
11:56:29,SP-FUTURE,2910.75,493,2911.0,1076
11:56:30,ESX-FUTURE,3365.25,3015,3365.5,460
11:56:30,SP-FUTURE,2910.75,412,2911.0,1157
11:56:31,ESX-FUTURE,3365.25,2988,3365.5,487
11:56:31,SP-FUTURE,2910.75,962,2911.0,607
11:56:32,ESX-FUTURE,3366.0,3001,3366.25,474
11:56:32,ESX-FUTURE,3366.25,1425,3366.5,2050
11:56:33,SP-FUTURE,2910.75,1030,2911.0,539
11:56:34,ESX-FUTURE,3366.25,1720,3366.5,1755
11:56:34,SP-FUTURE,2912.0,607,2912.25,962
11:56:34,ESX-FUTURE,3366.0,2258,3366.25,1217
11:56:35,ESX-FUTURE,3366.0,212,3366.25,3263
11:56:35,SP-FUTURE,2912.5,923,2912.75,646
11:56:36,SP-FUTURE,2912.75,126,2913.0,1443
11:56:36,ESX-FUTURE,3365.5,2829,3365.75,646
11:56:37,SP-FUTURE,2912.75,213,2913.0,1356
11:56:37,ESX-FUTURE,3365.5,1803,3365.75,1672
11:56:37,SP-FUTURE,2911.5,468,2911.75,1101
11:56:38,ESX-FUTURE,3365.75,1208,3366.0,2267
11:56:38,SP-FUTURE,2911.5,1507,2911.75,62
11:56:39,SP-FUTURE,2911.75,491,2912.0,1078
11:56:39,SP-FUTURE,2912.5,1400,2912.75,169
11:56:40,SP-FUTURE,2914.5,83,2914.75,1486
11:56:40,ESX-FUTURE,3365.75,1030,3366.0,2445
11:56:40,SP-FUTURE,2914.5,40,2914.75,1529
11:56:41,ESX-FUTURE,3365.75,1030,3366.0,2445
11:56:41,SP-FUTURE,2914.25,1074,2914.5,495
11:56:42,SP-FUTURE,2914.25,1197,2914.5,372
11:56:42,ESX-FUTURE,3365.5,3245,3365.75,230
11:56:43,SP-FUTURE,2913.75,272,2914.0,1297
11:56:43,SP-FUTURE,2913.5,804,2913.75,765
11:56:44,ESX-FUTURE,3365.5,3294,3365.75,181
11:56:44,SP-FUTURE,2913.5,1129,2913.75,440
